url,parsed_category,manual_category_id,manual_category_en,manual_category,s3_url
https://rutube.ru/video/5fae7ac6a936d10fe913f24012a6caca/,"('BODYBUILDING MOTIVATION 🔥МОТИВАЦИЯ', 16, 'Спорт')",20,Sport,Спорт,https://storage.yandexcloud.net/rutube-tagging/5fae7ac6a936d10fe913f24012a6caca.mp4
https://rutube.ru/video/4e668f5a365c647ff94211835dc22cbe/,"('МИРЗАЕВ: Я уже ВОЗРАСТНОЙ / Меня ДАВНО преследует НЕПРИЯТНЫЙ момент', 16, 'Спорт')",20,Sport,Спорт,https://storage.yandexcloud.net/rutube-tagging/4e668f5a365c647ff94211835dc22cbe.mp4
https://rutube.ru/video/ec1139784470e4c4011d978237bcf558/,"('ОБЩАЯ ТРЕНИРОВКА НА УЛИЧНЫХ ТРЕНАЖЕРАХ 2', 16, 'Спорт')",20,Sport,Спорт,https://storage.yandexcloud.net/rutube-tagging/ec1139784470e4c4011d978237bcf558.mp4
https://rutube.ru/video/af42b4b136aeacd7022e8133be59fc19/,"('ЭКСКЛЮЗИВНЫЙ РЕПОРТАЖ БОГАДОВКИ | Вартанян. Гулян. Арышев. Грозин | НАШЕ ДЕЛО 85', 16, 'Спорт')",20,Sport,Спорт,https://storage.yandexcloud.net/rutube-tagging/af42b4b136aeacd7022e8133be59fc19.mp4
https://rutube.ru/video/5ea0683fd801d0aebb1c06ea1157ed35/,"('Тренировка СПИНА-ГРУДЬ-РУКИ (тренажерный зал)', 16, 'Спорт')",20,Sport,Спорт,https://storage.yandexcloud.net/rutube-tagging/5ea0683fd801d0aebb1c06ea1157ed35.mp4
https://rutube.ru/video/960ca9942fd13a5b6e151ede195b5d74/,"('Смешной пранк / Приставучий прохожий / Наглый халявщик', 19, 'Юмор')",22,Humor,Юмор,https://storage.yandexcloud.net/rutube-tagging/960ca9942fd13a5b6e151ede195b5d74.mp4
https://rutube.ru/video/4d3db155ec63cfb6adcf7a0c67c468bf/,"('😂 ТВОИ МИНУТЫ СМЕХА ВЫПУСК №8 |13 МИНУТ СМЕШНЫХ ПРИКОЛОВ| ЛУЧШИЕ ПРИКОЛЫ И ФЕЙЛЫ ИЗ ИНТЕРНЕТА 😂', 19, 'Юмор')",22,Humor,Юмор,https://storage.yandexcloud.net/rutube-tagging/4d3db155ec63cfb6adcf7a0c67c468bf.mp4
https://rutube.ru/video/5a5443d5e2e7fa3e95f05a86c118efe9/,"('ПРИКОЛЫ ТИК ТОК / ЛУЧШИЕ СМЕШНЫЕ ВИДЕО ИЗ TIK TOK #36', 19, 'Юмор')",22,Humor,Юмор,https://storage.yandexcloud.net/rutube-tagging/5a5443d5e2e7fa3e95f05a86c118efe9.mp4
https://rutube.ru/video/136e353a634bb2fce70f2a728cff9d9b/,"('СПЕЦИАЛЬНАЯ ДЕМОГРАФИЧЕСКАЯ ОПЕРАЦИЯ', 19, 'Юмор')",22,Humor,Юмор,https://storage.yandexcloud.net/rutube-tagging/136e353a634bb2fce70f2a728cff9d9b.mp4
https://rutube.ru/video/b72f2234ff0af0fe9bed658f9a35a2e9/,"('Смешные коты #247', 19, 'Юмор')",22,Humor,Юмор,https://storage.yandexcloud.net/rutube-tagging/b72f2234ff0af0fe9bed658f9a35a2e9.mp4
https://rutube.ru/video/d0fce0a0f18eb292051c1a76ea52d1b1/,"('Приколы с животными до слез! Свежие приколы 2024! Приколы с котами и кошечками.', 19, 'Юмор')",22,Humor,Юмор,https://storage.yandexcloud.net/rutube-tagging/d0fce0a0f18eb292051c1a76ea52d1b1.mp4
https://rutube.ru/video/eea2084302b3ba46481296e469074803/,"('Comedy Club: Ты не такой! | Гарик Харламов, Марина Кравец', 19, 'Юмор')",22,Humor,Юмор,https://storage.yandexcloud.net/rutube-tagging/eea2084302b3ba46481296e469074803.mp4
https://rutube.ru/video/44086ba769b65054f524fa1ccbf97a21/,"('Смешной пранк / Пристальное наблюдение за прохожими / Реакции людей', 19, 'Юмор')",22,Humor,Юмор,https://storage.yandexcloud.net/rutube-tagging/44086ba769b65054f524fa1ccbf97a21.mp4
https://rutube.ru/video/86ae7df9cbe4c77f70a75ad4ed80fa65/,"('Смешной пранк / Случайные прохожие оказались в эпицентре внимания', 19, 'Юмор')",22,Humor,Юмор,https://storage.yandexcloud.net/rutube-tagging/86ae7df9cbe4c77f70a75ad4ed80fa65.mp4
https://rutube.ru/video/ab66b2f1cf298b3a1c0b8a85529c017e/,"('Однажды в России: Друг-миллионер', 19, 'Юмор')",22,Humor,Юмор,https://storage.yandexcloud.net/rutube-tagging/ab66b2f1cf298b3a1c0b8a85529c017e.mp4
https://rutube.ru/video/ba19909fa23938f09f6ad860859a608e/,"('23 КЛАССНЫХ товара с AliExpress / Распаковка посылок из Китая', 73, 'Лайфстайл')",25,Lifestyle,Лайфстайл,https://storage.yandexcloud.net/rutube-tagging/ba19909fa23938f09f6ad860859a608e.mp4
https://rutube.ru/video/a5a8d803b526c9e2c9a7d3559428fc73/,"('РАСПАКОВКА С ПРИМЕРКОЙ/ большая распаковка', 73, 'Лайфстайл')",25,Lifestyle,Лайфстайл,https://storage.yandexcloud.net/rutube-tagging/a5a8d803b526c9e2c9a7d3559428fc73.mp4
https://rutube.ru/video/d94ac026417b5c9e10c722b9368c1da8/,"('Почему лайфстайл блогеры так популярны в 2024 году? В чем секрет?', 73, 'Лайфстайл')",25,Lifestyle,Лайфстайл,https://storage.yandexcloud.net/rutube-tagging/d94ac026417b5c9e10c722b9368c1da8.mp4
https://rutube.ru/video/0a7d2af95c6f9ce756886a63c7c8e925/,"('Я тут как тут', 73, 'Лайфстайл')",25,Lifestyle,Лайфстайл,https://storage.yandexcloud.net/rutube-tagging/0a7d2af95c6f9ce756886a63c7c8e925.mp4
https://rutube.ru/video/b343aa478244f1e8ded9f35c88dd9b30/,"('Мира падает 🤦 и _проставляется_ перед отъездом VLOG Семейный канал ВЛОГ.', 73, 'Лайфстайл')",25,Lifestyle,Лайфстайл,https://storage.yandexcloud.net/rutube-tagging/b343aa478244f1e8ded9f35c88dd9b30.mp4
https://rutube.ru/video/5a776a960835210cb14e76fb76514010/,"('Кемпинг зимой в мороз. ASMR', 73, 'Лайфстайл')",25,Lifestyle,Лайфстайл,https://storage.yandexcloud.net/rutube-tagging/5a776a960835210cb14e76fb76514010.mp4
https://rutube.ru/video/1b9900d9848927299e9a74d6a2274d34/,"('Блогфест😱 Блогерское событие года🤓🤓🤓 #блогфест #блогеры', 73, 'Лайфстайл')",25,Lifestyle,Лайфстайл,https://storage.yandexcloud.net/rutube-tagging/1b9900d9848927299e9a74d6a2274d34.mp4
https://rutube.ru/video/92d8378357f407d1089bb58bb1a0557f/,"('ВОПРОСИКИ ЗА БАБОСИКИ|На вопросы отвечай - деньги получай. Часть 1', 73, 'Лайфстайл')",25,Lifestyle,Лайфстайл,https://storage.yandexcloud.net/rutube-tagging/92d8378357f407d1089bb58bb1a0557f.mp4
https://rutube.ru/video/27b05b061f152945f4552545026216ca/,"('Первый проход по перекату на SUP доске', 73, 'Лайфстайл')",25,Lifestyle,Лайфстайл,https://storage.yandexcloud.net/rutube-tagging/27b05b061f152945f4552545026216ca.mp4
https://rutube.ru/video/bed2cb5e45a602ba3c513e5f8498c97c/,"('Дом в элитном районе Ялты рядом с озером Могаби. Купить дом в Крыму', 73, 'Лайфстайл')",25,Lifestyle,Лайфстайл,https://storage.yandexcloud.net/rutube-tagging/bed2cb5e45a602ba3c513e5f8498c97c.mp4
https://rutube.ru/video/351e0c8a46d1cc3da78044e4b8c6f3f1/,"('Продается бревенчатая двухэтажная дача с сауной на участке 13 соток в СНТ Маяк, рядом с Ж/Д Арсаки', 72, 'Недвижимость')",26,Realty,Недвижимость,https://storage.yandexcloud.net/rutube-tagging/351e0c8a46d1cc3da78044e4b8c6f3f1.mp4
https://rutube.ru/video/b7f9d4c54ba2539cb847affdbf50c23e/,"('Продаю Виллу с бассейном в Английском стиле в Сочи', 72, 'Недвижимость')",26,Realty,Недвижимость,https://storage.yandexcloud.net/rutube-tagging/b7f9d4c54ba2539cb847affdbf50c23e.mp4
https://rutube.ru/video/ef4673b60c0a8248d3a0d0a7fd1381ca/,"('10 СОТОК, БАССЕЙН, ВИД НА МОРЕ И АЭРОПОРТ! Недвижимость Сочи. Купить Дом в Сочи!', 72, 'Недвижимость')",26,Realty,Недвижимость,https://storage.yandexcloud.net/rutube-tagging/ef4673b60c0a8248d3a0d0a7fd1381ca.mp4
https://rutube.ru/video/ffe6b78eb13f2afb2e086e502e1134fc/,"('СУПЕР ВИЛЛА В СОЧИ № 4! ДОМСБАССЕЙНОМ.РФ', 72, 'Недвижимость')",26,Realty,Недвижимость,https://storage.yandexcloud.net/rutube-tagging/ffe6b78eb13f2afb2e086e502e1134fc.mp4
https://rutube.ru/video/9c74a84fb481f97fd76f88c9cda27e1b/,"('ВИДОВОЙ, КЛАССИЧЕСКИЙ, КРАСИВЫЙ ДОМ В СОЧИ! Купить недвижимость в Сочи!', 72, 'Недвижимость')",26,Realty,Недвижимость,https://storage.yandexcloud.net/rutube-tagging/9c74a84fb481f97fd76f88c9cda27e1b.mp4
https://rutube.ru/video/1ef671213946f984417c2d46a66224c5/,"('Ялта Квартира с видом на море аренда', 72, 'Недвижимость')",26,Realty,Недвижимость,https://storage.yandexcloud.net/rutube-tagging/1ef671213946f984417c2d46a66224c5.mp4
https://rutube.ru/video/6e6a56aa91e1d6d72b979ffca28e1656/,"('Новости недвижимости: осужденный риелтор, паркинг за 9 млн, как войти в рынок загородки', 72, 'Недвижимость')",26,Realty,Недвижимость,https://storage.yandexcloud.net/rutube-tagging/6e6a56aa91e1d6d72b979ffca28e1656.mp4
https://rutube.ru/video/689ca92d6ca7f261b74fa7dab80a7642/,"('Дом с фонтаном и бассейном в Сочи на море. Коттедж премиум класса в Сириусе.', 72, 'Недвижимость')",26,Realty,Недвижимость,https://storage.yandexcloud.net/rutube-tagging/689ca92d6ca7f261b74fa7dab80a7642.mp4
https://rutube.ru/video/ae4d3602df1c46e59f1539e89825f4c8/,"('Недорогой дом в Ногинском районе. Все коммуникации в доме, газ - по границе участка', 72, 'Недвижимость')",26,Realty,Недвижимость,https://storage.yandexcloud.net/rutube-tagging/ae4d3602df1c46e59f1539e89825f4c8.mp4
https://rutube.ru/video/f6a8c58b08d273137e90593a41d4bad0/,"('Антипотребление и скромность сделают тебя богаче!', 72, 'Недвижимость')",26,Realty,Недвижимость,https://storage.yandexcloud.net/rutube-tagging/f6a8c58b08d273137e90593a41d4bad0.mp4
https://rutube.ru/video/75513a98eb8b5874a00b3577913dfae7/,"('Уровни Здоровья разных тел. Проф. Ламыкин О.Д.', 71, 'Здоровье')",27,Health,Здоровье,https://storage.yandexcloud.net/rutube-tagging/75513a98eb8b5874a00b3577913dfae7.mp4
https://rutube.ru/video/5164637dfeaa3145b5c15ffc5d052c4b/,"('РАЗМИНКА СИДЯ НА СТУЛЕ для здоровья спины и шеи. 7 мин.', 71, 'Здоровье')",27,Health,Здоровье,https://storage.yandexcloud.net/rutube-tagging/5164637dfeaa3145b5c15ffc5d052c4b.mp4
https://rutube.ru/video/ede99dde48f86749208126ddc084d821/,"('Энергетик для мозга! Почему нужно пить КАКАО? | Доктор 24', 71, 'Здоровье')",27,Health,Здоровье,https://storage.yandexcloud.net/rutube-tagging/ede99dde48f86749208126ddc084d821.mp4
https://rutube.ru/video/0261c55a9314b8d1d5c902f0e41f79f8/,"('ЦИКОРИЙ: сколько нужно пить, чтобы похудеть? | Доктор 24', 71, 'Здоровье')",27,Health,Здоровье,https://storage.yandexcloud.net/rutube-tagging/0261c55a9314b8d1d5c902f0e41f79f8.mp4
https://rutube.ru/video/25a2cb24b052bb031b4f8fa2f22f2a57/,"('ПРОФИЛАКТИКА УГРЕВОЙ СЫПИ', 71, 'Здоровье')",27,Health,Здоровье,https://storage.yandexcloud.net/rutube-tagging/25a2cb24b052bb031b4f8fa2f22f2a57.mp4
https://rutube.ru/video/f90e435ae25381ce7092731401377f62/,"('10 ВРЕДНЫХ ПРИВЫЧЕК В ПОЯВЛЕНИИ УГРЕЙ', 71, 'Здоровье')",27,Health,Здоровье,https://storage.yandexcloud.net/rutube-tagging/f90e435ae25381ce7092731401377f62.mp4
https://rutube.ru/video/03c36a2dbcc66052c68d94c86c4bd68c/,"('Что делать со стрессом в жизни? [Родник здоровья]', 71, 'Здоровье')",27,Health,Здоровье,https://storage.yandexcloud.net/rutube-tagging/03c36a2dbcc66052c68d94c86c4bd68c.mp4
https://rutube.ru/video/541bb2712a00cb378cf02e2ad8c73245/,"('Контрацепция', 71, 'Здоровье')",27,Health,Здоровье,https://storage.yandexcloud.net/rutube-tagging/541bb2712a00cb378cf02e2ad8c73245.mp4
https://rutube.ru/video/d52eefd286f1afcca3a14439c56d6f50/,"('ХОДИ ПРАВИЛЬНО', 71, 'Здоровье')",27,Health,Здоровье,https://storage.yandexcloud.net/rutube-tagging/d52eefd286f1afcca3a14439c56d6f50.mp4
https://rutube.ru/video/52eaaf93f0ce845916ca27909ac76f63/,"('Профилактика эндометриоза: это важно знать каждой женщине', 71, 'Здоровье')",27,Health,Здоровье,https://storage.yandexcloud.net/rutube-tagging/52eaaf93f0ce845916ca27909ac76f63.mp4
https://rutube.ru/video/b0b81ebfa23a2422d33f47e44b059421/,"('Nightwish storytime...и Ботанический сад в сентябре.', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/b0b81ebfa23a2422d33f47e44b059421.mp4
https://rutube.ru/video/a485b715159f2bafc465d0330f2da825/,"('В лес, за грибами.', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/a485b715159f2bafc465d0330f2da825.mp4
https://rutube.ru/shorts/e2f78b111560aede40ad86f7f54a4c05/,"(None, None, None)",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/e2f78b111560aede40ad86f7f54a4c05.mp4
https://rutube.ru/video/bec617e87f26eee80444ea314a7f9ee6/,"('Зеленая Атмосфера – реалистично', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/bec617e87f26eee80444ea314a7f9ee6.mp4
https://rutube.ru/video/56f087701e1b44e08c2c6e9e84ba0492/,"('Деревня Новосёлка м/о Следневское Александровского района Владимирской области ! 02072017 ! iPhone 4', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/56f087701e1b44e08c2c6e9e84ba0492.mp4
https://rutube.ru/video/5b0b0481057c33dd811bb3fbcef381e3/,"('1000478891.mp4', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/5b0b0481057c33dd811bb3fbcef381e3.mp4
https://rutube.ru/video/a1dbf9a481a65bb9b1542a14b2be6ce0/,"('Помощь рядом | С любовью к русской природе', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/a1dbf9a481a65bb9b1542a14b2be6ce0.mp4
https://rutube.ru/video/d54d0579bd1caa3c862e1da0811bd602/,"('Золото осени, 2019 г', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/d54d0579bd1caa3c862e1da0811bd602.mp4
https://rutube.ru/video/da9280f37497f47fa5b1f9c9144dce34/,"('1000007973.mp4', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/da9280f37497f47fa5b1f9c9144dce34.mp4
https://rutube.ru/video/07ec0540b360e1dbdb4d20251ad26988/,"('Лисий остров', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/07ec0540b360e1dbdb4d20251ad26988.mp4
https://rutube.ru/video/246f1d65e9ad20778e10df32c68e6fc9/,"('Мыс Клыкова', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/246f1d65e9ad20778e10df32c68e6fc9.mp4
https://rutube.ru/video/9314c581fe2d01740934dca331c15d81/,"('""А НЕ ЗАВЕРНУТЬ ЛИ НАМ В ПЕТЕРБУРГ?""... (Фото Сергея ОГАРКОВА (Коряжма), музыка Иоганнеса БРАМСА)', 70, 'Природа')",28,Nature,Природа,https://storage.yandexcloud.net/rutube-tagging/9314c581fe2d01740934dca331c15d81.mp4
https://rutube.ru/video/1f9d88ed8c9977a763e382ad8054debf/,"('КОСТРОВЫЕ ЧАШИ. Ландшафтный дизайн ЛЕТОМАСТЕР.', 69, 'Дизайн')",29,Design,Дизайн,https://storage.yandexcloud.net/rutube-tagging/1f9d88ed8c9977a763e382ad8054debf.mp4
https://rutube.ru/video/875024c17af7621ff9b1bec7eb7f0ce9/,"('моделируем платье', 69, 'Дизайн')",29,Design,Дизайн,https://storage.yandexcloud.net/rutube-tagging/875024c17af7621ff9b1bec7eb7f0ce9.mp4
https://rutube.ru/video/dfcb67869f7341e5d5696c0d4590aead/,"('ZIMMERMANN - показ коллекции модной одежды', 69, 'Дизайн')",29,Design,Дизайн,https://storage.yandexcloud.net/rutube-tagging/dfcb67869f7341e5d5696c0d4590aead.mp4
https://rutube.ru/video/4b16bd8a036641c00b6179e1b7a3fecd/,"('Parallax 3 - Car rigging part 2', 69, 'Дизайн')",29,Design,Дизайн,https://storage.yandexcloud.net/rutube-tagging/4b16bd8a036641c00b6179e1b7a3fecd.mp4
https://rutube.ru/video/ef61aef30f222b0045a8a6b94be2d6c2/,"('Изящный кабинет в темных тонах', 69, 'Дизайн')",29,Design,Дизайн,https://storage.yandexcloud.net/rutube-tagging/ef61aef30f222b0045a8a6b94be2d6c2.mp4
https://rutube.ru/video/4b336db5d11c7df8d8e09cca848e07c8/,"('РИСУЕМ БУМАЖНОЕ ЯЙЦО С 100% ВЕКТОРНОЙ ТЕНЬЮ. Урок в ADOBE ILLUSTRATOR.', 69, 'Дизайн')",29,Design,Дизайн,https://storage.yandexcloud.net/rutube-tagging/4b336db5d11c7df8d8e09cca848e07c8.mp4
https://rutube.ru/video/7e2fec947c047fbdd5ee34196dc26a83/,"('Детская фигурка мандалорианца из ""Звездных войн"" Грогу в натуральную величину, внешний вид', 69, 'Дизайн')",29,Design,Дизайн,https://storage.yandexcloud.net/rutube-tagging/7e2fec947c047fbdd5ee34196dc26a83.mp4
https://rutube.ru/video/92a9196209cce579170d38156adb39b5/,"('Станки ЧПУ', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/92a9196209cce579170d38156adb39b5.mp4
https://rutube.ru/video/6f320797bd744e876ae6331757a90176/,"('Двигатель bosch 6 пин проверка.mp4', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/6f320797bd744e876ae6331757a90176.mp4
https://rutube.ru/video/90e2d9e38ef92058ab1e47c7b49207bd/,"('Летающая колонка', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/90e2d9e38ef92058ab1e47c7b49207bd.mp4
https://rutube.ru/video/5adec3c3f8d61f638f99035463d5a36e/,"('20240920_183233.mp4', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/5adec3c3f8d61f638f99035463d5a36e.mp4
https://rutube.ru/video/ad7b9b1a8b1945f7477c23d68ba9c01a/,"('Станки ЧПУ', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/ad7b9b1a8b1945f7477c23d68ba9c01a.mp4
https://rutube.ru/video/eba9fbc245f117a8c4890d2999d33e1c/,"('тест фотоаппарата', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/eba9fbc245f117a8c4890d2999d33e1c.mp4
https://rutube.ru/video/ffce64105c2c87bdc13e51eec6550226/,"('PLUS 330 CONVERTING MACHINE-hot stamp-semi rotary flexo-silk screen-flat bed die cut-semi rotary die', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/ffce64105c2c87bdc13e51eec6550226.mp4
https://rutube.ru/video/c5a89fa7b2a5dd392641322715f047d7/,"('Система петель Tiangong, обеспечивающие сгибание Huawei Mate XT Ultimate', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/c5a89fa7b2a5dd392641322715f047d7.mp4
https://rutube.ru/video/603424b80ec5aed54528fc1ea93220f9/,"('3Д печать композитом, просто или нет? TPU Total Pro CF-5 от компании Filamentarno!', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/603424b80ec5aed54528fc1ea93220f9.mp4
https://rutube.ru/video/f0694a5e64f8b3543fb9fd21ee821c10/,"('Алджипак автомат ATIS 160 орбитальный обмотчик транспортная упаковка досок большой длины в стрейч', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/f0694a5e64f8b3543fb9fd21ee821c10.mp4
https://rutube.ru/video/75f183dc1279292b5f4e36409cf67f9c/,"('Цепная аккумуляторная пила Greenworks GD40CS18 распаковка, сборка и первый запуск.Пилим лестницу.', 68, 'Техника и оборудование')",30,Machinery and equipment,Техника и оборудование,https://storage.yandexcloud.net/rutube-tagging/75f183dc1279292b5f4e36409cf67f9c.mp4
https://rutube.ru/video/2d42bdeb21236ae9db85980ed7a1a70e/,"('Приглашаем на Конференцию #Моёдело2018', 67, 'Бизнес и предпринимательство')",31,Business and entrepreneurship,Бизнес и предпринимательство,https://storage.yandexcloud.net/rutube-tagging/2d42bdeb21236ae9db85980ed7a1a70e.mp4
https://rutube.ru/video/69e4162c4d03a7ac41ec0f990c66339e/,"('Регистрация бизнеса в азиатском регионе / Гонконг', 67, 'Бизнес и предпринимательство')",31,Business and entrepreneurship,Бизнес и предпринимательство,https://storage.yandexcloud.net/rutube-tagging/69e4162c4d03a7ac41ec0f990c66339e.mp4
https://rutube.ru/video/164e2056a88be15674cd2932af1eeb4c/,"('ТОП-7 товаров к НОВОМУ ГОДУ 2025 для продажи на маркетплейсах | Что продавать зимой', 67, 'Бизнес и предпринимательство')",31,Business and entrepreneurship,Бизнес и предпринимательство,https://storage.yandexcloud.net/rutube-tagging/164e2056a88be15674cd2932af1eeb4c.mp4
https://rutube.ru/video/0a78e93a9b1de4f04e23e1e985809ad5/,"('МИЛЛИОНЫ на ХАЛЯЛЬ индустрии #халяль #бизнес #стрелыстеллы', 67, 'Бизнес и предпринимательство')",31,Business and entrepreneurship,Бизнес и предпринимательство,https://storage.yandexcloud.net/rutube-tagging/0a78e93a9b1de4f04e23e1e985809ad5.mp4
https://rutube.ru/video/6eeaf16e42e286888484c021be82c47a/,"('Бизнес  легко. Про суть сотрудничества.', 67, 'Бизнес и предпринимательство')",31,Business and entrepreneurship,Бизнес и предпринимательство,https://storage.yandexcloud.net/rutube-tagging/6eeaf16e42e286888484c021be82c47a.mp4
https://rutube.ru/video/870070aca44a3ad7bcd09be7e93ec17a/,"('КАК ОТКРЫТЬ ИНТЕРНЕТ-МАГАЗИН НА ГОТОВОЙ ИНТЕРНЕТ-ПЛОЩАДКЕ.', 67, 'Бизнес и предпринимательство')",31,Business and entrepreneurship,Бизнес и предпринимательство,https://storage.yandexcloud.net/rutube-tagging/870070aca44a3ad7bcd09be7e93ec17a.mp4
https://rutube.ru/video/93209c5471601395f1542c5fccae06f6/,"('Как монетизировать сайт и зарабатывать в 2-3 раза бьльше?', 67, 'Бизнес и предпринимательство')",31,Business and entrepreneurship,Бизнес и предпринимательство,https://storage.yandexcloud.net/rutube-tagging/93209c5471601395f1542c5fccae06f6.mp4
https://rutube.ru/video/1bb1b1c457dbbdeff3e35f5dd1e75ecc/,"('Как строить крутые команды и быть сильным лидером.', 67, 'Бизнес и предпринимательство')",31,Business and entrepreneurship,Бизнес и предпринимательство,https://storage.yandexcloud.net/rutube-tagging/1bb1b1c457dbbdeff3e35f5dd1e75ecc.mp4
https://rutube.ru/video/7127a6ed6c4bda6ed24ea70154c64e4b/,"('Зачем бизнесу брендинг. Визуальная коммуникация с клиентом.', 67, 'Бизнес и предпринимательство')",31,Business and entrepreneurship,Бизнес и предпринимательство,https://storage.yandexcloud.net/rutube-tagging/7127a6ed6c4bda6ed24ea70154c64e4b.mp4
https://rutube.ru/video/48bb84edb460702c5402ef4a9ef6ecf9/,"('«Паяцы» — премьера', 64, 'Культура')",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/48bb84edb460702c5402ef4a9ef6ecf9.mp4
https://rutube.ru/video/21bf86f1d156b5d0f2747780bb262ea5/,"('Деконструкция. Клим Жуков о сериале «Властелины воздуха» (2024)', 15, 'Люди и блоги')",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/21bf86f1d156b5d0f2747780bb262ea5.mp4
https://rutube.ru/video/0f004726ffd7fad55672c157488594a7/,"('Николай Рубцов ""В горнице"".', 64, 'Культура')",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/0f004726ffd7fad55672c157488594a7.mp4
https://rutube.ru/video/7fb141f9996bb37d1d989bd310424468/,"('«Большой Кавказ с Олегом Яновским: Георгиевский трактат»', 64, 'Культура')",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/7fb141f9996bb37d1d989bd310424468.mp4
https://rutube.ru/video/f1fab236ad3742c465a8a021b2f01f0a/,"('Освоение целины и первый орден Ленина Челябинской области', 11, 'Путешествия')",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/f1fab236ad3742c465a8a021b2f01f0a.mp4
https://rutube.ru/video/9bd657bccb6ff490fdc29a7700d12367/,"('Москва Антона Макарского. Часть 1 | Моя Москва', 43, 'Телепередачи')",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/9bd657bccb6ff490fdc29a7700d12367.mp4
https://rutube.ru/video/7ab53dd169e40824da3904987130bfcc/,"('Урок Золотой рыбки №5 // О том, что простые, на первый взгляд, вещи скрывают много тайн и смыслов', 64, 'Культура')",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/7ab53dd169e40824da3904987130bfcc.mp4
https://rutube.ru/shorts/bd1c5e6c1a0b7fe637e60c5d1884e1d6/,"(None, None, None)",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/bd1c5e6c1a0b7fe637e60c5d1884e1d6.mp4
https://rutube.ru/video/8960a55b8eefed2b03260773caeb6f63/,"('Раштав', 64, 'Культура')",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/8960a55b8eefed2b03260773caeb6f63.mp4
https://rutube.ru/video/fada6e4d30d2f440ce4bbd21c19d30ba/,"('«ВОЙНА: ДЕНЬ ЗА\xa0ДНЕМ» КО\xa0ДНЮ ПОБЕДЫ ВО\xa0ВТОРОЙ МИРОВОЙ ВОЙНЕ', 8, 'Новости и СМИ')",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/fada6e4d30d2f440ce4bbd21c19d30ba.mp4
https://rutube.ru/video/3f752a9515ff5a9d7f9679e4137ae077/,"('«Маршрут построен»: Видеопрогулка по Площади Стачек', 17, 'Обучение')",32,Culture,Культура,https://storage.yandexcloud.net/rutube-tagging/3f752a9515ff5a9d7f9679e4137ae077.mp4
https://rutube.ru/shorts/b6660e205d278968b3d5b16448ae0f78/,"(None, None, None)",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/b6660e205d278968b3d5b16448ae0f78.mp4
https://rutube.ru/video/1524e4856725c42f4917bd6b05610d3c/,"('21.09.2024 г. Проповедь протоиерея Сергия Чибисова  Свято-Митрофановский храм  село Верхний Мамон', 63, 'Религия')",33,Religion,Религия,https://storage.yandexcloud.net/rutube-tagging/1524e4856725c42f4917bd6b05610d3c.mp4
